,0
0,-0.7866680915893626
1,1.1691676496356023
2,-0.21654851429600583
3,0.3051664942615583
4,0.5604306880581005
5,0.1254197545203451
6,0.1454045028508041
7,-0.7057733745412662
8,0.6919108760050817
9,0.20662456166350487
10,0.6921893728210735
11,-0.43890600864523044
12,0.8792837101523857
13,1.170867075929569
14,0.5187174092116653
15,-0.10747669834177702
16,0.23417370832684054
17,0.782763811654956
18,0.5115767048418035
19,0.35878771828469674
20,-0.3794796487432962
21,0.5342289398772804
22,-0.6519944375699271
23,-1.1258450797261728
24,0.1628885409125628
25,-0.16167472166239263
26,0.5506617070219195
27,-0.19442467414607667
28,0.8911340877551972
29,1.23636044128954
30,0.2350322653642562
31,0.23529425745800675
32,-0.5436558594049977
33,0.3559237702663834
34,-0.15538017295865553
35,-0.5462091729985495
36,0.6845457449471702
37,0.09626702545902588
38,-0.41401207146588825
39,0.36352943913052427
40,-0.21623038103453934
41,-0.323521560237456
42,-0.7318126715041974
43,0.17186506448644415
44,0.6689925835440865
45,-0.4035376279132289
46,-0.4087460380974924
47,0.6420120786038948
48,0.4494732288864157
49,0.7261554553053465
50,0.5868294874036056
51,0.562494867918109
52,0.19640119244446128
53,0.6323812540723918
54,0.0940715673922223
55,0.43168092618895954
56,0.13853428822250757
57,0.6287987447426935
58,0.4472968043567733
59,-0.07578856013774095
60,0.7646763860133443
61,0.19283050336805935
62,-0.1873323913392544
63,1.0464979953977975
64,1.1117866270260275
65,-1.0034573455991802
66,-0.8614163414915351
67,0.2715724360884952
68,0.5195136593497786
69,-0.10310716319777884
70,-0.5538365350751039
71,0.9210087216677763
72,0.22036205980478596
73,-0.18612238475541742
74,-0.38211316128747663
75,-0.7935788191648453
76,-0.017187002830528934
77,-0.8241475729110144
78,0.3874195289052413
79,-0.7358328470909783
80,0.11534361177846197
81,0.3874913591624393
82,-0.10562541417403237
83,0.48271857894779824
84,0.6879485651569198
85,0.17418467526904352
86,-0.6293811312813516
87,-0.19586669004935803
88,-0.10194571493949495
