,0
0,-2.6971116693944905
1,17.971651433842226
2,-7.166735846719604
3,-10.273706863846296
4,0.38571588399465906
5,-8.34905691042582
6,-4.429156069181853
7,-6.563514041902215
8,9.16601648428589
9,-7.806298276395907
10,-34.77853283108268
11,14.164961816305848
12,19.936657141246787
13,-29.105751576724913
14,5.071019203154526
15,-10.47229856828225
16,-3.6299818609200205
17,6.909203712856382
18,-0.5367414258753925
19,-14.59392743227148
20,10.348948919132297
21,-13.671910753209765
22,2.105583091325891
23,-2.601509330091676
24,17.606398384855428
25,7.785671565260554
26,-5.863354329514821
27,4.771495779116124
28,1.5892463705365805
29,1.4030181418740821
30,-3.060289300247833
31,-11.564771910702879
32,12.906190132341631
33,0.18806866793683885
34,-7.878405431675349
35,4.676206419914093
36,3.1600143987111924
37,11.699824447363062
38,-10.624509517195431
39,0.2858496132957393
40,3.6452551503618222
41,20.175333140296065
42,6.2895806652339
43,-5.400149013613082
44,6.0727802625145335
45,-4.141845573994847
46,20.191707411967137
47,1.9606736930920228
48,8.091328464500503
49,-4.059442309127245
50,3.7907334927977248
51,-18.63925858607599
52,6.893519120438628
53,-9.052501708058193
54,-7.5956052035849035
55,-7.019469228029091
56,4.332306901359611
57,-3.3030546690259754
58,-3.763938888247671
59,-6.108802375413304
60,4.515380149392353
61,2.5330602446425496
62,-1.9201261496547342
63,13.751000384723575
64,9.280692275366153
65,-3.1712083207429203
66,-8.687094859088218
67,-6.283197709320365
68,-11.747848023969695
69,5.861686417050679
70,-5.466649071293255
71,2.6475578046537143
72,-1.7617669740723962
73,1.6405966784738553
74,-6.5130717143684125
75,9.941025601641174
76,-7.495841982599526
77,2.763168095580056
78,-20.76084490180437
79,-8.309128664703325
80,1.7762573989232564
81,-1.3911244175073705
82,-4.913880525451663
83,10.64689074447354
84,-14.657973235099604
85,4.314771722116081
86,-13.215384786823801
87,-7.873704733126477
88,-14.386620840003213
89,4.370907844516207
90,-10.178934682030707
91,-9.070979647295877
92,-7.0803805373118385
93,-13.62226430251296
94,4.341268710434678
95,-8.45496114381454
96,7.913598685704143
97,4.853861026448191
98,3.8320225057253494
99,15.050066382284323
