,0
0,-0.7017398716502281
1,0.621112931168907
2,-0.20801406921229235
3,-0.5293936456667182
4,-0.26170838097814375
5,-0.4278163442418047
6,-0.6721236567327551
7,-0.7533846923764226
8,-0.8907048326739034
9,0.520586206010013
10,-1.1038751374752462
11,-0.2228620987421701
12,-0.31746026216329426
13,-0.5550998398700218
14,-0.09343859802105607
15,0.5081577799108064
16,0.3983981849282039
17,-0.39596762979115335
18,-0.40548255005290407
19,-0.17759796881126086
20,-0.5979720646336215
21,0.06396856889663291
22,0.9467717666208477
23,-0.3663049349362601
24,0.39636904401744627
25,0.4443892170465557
26,-0.2578041437861806
27,0.5813199339975218
28,0.1611740715604117
29,0.38965215365578515
30,-0.7389246610858399
31,0.5059802017940085
32,0.8501827640152344
33,0.6790686450658774
34,-0.6651919965785145
35,-0.37866796992651225
36,-0.7886734963207251
37,-0.5054019691306796
38,-0.5907970115434112
39,-0.42816678520230167
40,-0.6062521517341108
41,-0.013127082495654252
42,0.30307110034352125
43,0.7184132178054091
44,0.6732638476724895
45,-0.1210412627022307
46,0.1124495721143142
47,-0.24511827947800702
48,-0.7601329374662038
49,0.42357950558699886
50,-0.021010021313903227
51,0.6438871356825738
52,-0.11768533078482998
53,-0.07258458196591738
54,-0.2213866005418429
55,-0.8167808083040887
56,-0.4502457578909494
57,1.011143858075037
58,0.2819155391355076
59,-0.5092926454106608
60,-0.12288935660420959
61,-0.054115385262817395
62,-0.2759925927653608
63,0.10181761301515178
64,0.33882459519979996
65,0.2760556952879056
66,-0.09154740064231326
67,-0.38645007648440044
68,-0.48446330678283966
69,-0.5143860130246495
70,-0.5609913108447455
71,-0.29823730425494166
72,0.1840345203209603
73,-0.40884869693087944
74,0.2631735257246591
75,-0.9605351128897213
76,-0.3058491673621413
77,-0.7073853112884996
78,0.6627852256942995
79,-0.6375500733273127
80,0.5378009149777466
81,0.1643789364395059
82,0.3463074619936023
83,-0.9301594072492873
84,-0.3980925784607345
85,0.8280987140811938
86,1.1222936171890552
87,-0.9032489616704934
88,-0.5789306989485828
89,-0.6523948141154406
90,0.07729409215560704
91,0.5681556395821419
92,0.8898192079993753
93,0.5445869636082876
94,-0.7858674211243575
95,-0.04647156110722161
96,0.8780817454040707
97,-0.4269889701373308
98,-0.21248610246704452
99,0.29032775326368654
