,0
0,-0.6986119330864816
1,0.9664493843008288
2,-0.43523514502342175
3,0.29963002692960183
4,0.9331330134966217
5,0.7640055323292266
6,0.2850250772609481
7,0.8968030394365666
8,-0.5076321019587302
9,-0.3244778219590934
10,-0.10168512296186363
11,-0.5702213520815027
12,0.44003063626158906
13,-0.49728480909644157
14,-0.5112202405087231
15,-0.33939407113930037
16,0.38705230063329177
17,0.6841049198648719
18,-0.11681903757102037
19,-0.23561974034869157
20,-0.49010743832528464
21,-0.9021029425986484
22,-0.19376725424585825
23,0.30443709439665806
24,-0.5543898951065914
25,0.8768082573629575
26,0.4949020140142333
27,-0.3730828509462709
28,0.6425658102062157
29,0.38048008750857804
30,0.9721280878859484
31,0.41747303251155554
32,-0.9284596270090717
33,-0.3027921411574564
34,0.2845964600812215
35,-0.40161831382300445
36,0.2294660768615417
37,-0.2530495086265378
38,0.42611354613512303
39,0.03004946387808257
40,-0.18571804390123145
41,0.05560407409802977
42,-0.2635860945491071
43,0.8905686485117512
44,-0.18606958504811144
45,-0.7808484178422616
46,-0.05270668579191353
47,0.3079431445678025
48,0.6735828662098968
49,-0.17480915632880664
50,-0.5864898254257176
51,0.6480836376420327
52,-0.42444543400249585
53,-0.5228412076194866
54,0.8497188009678873
55,-0.5627933400931276
56,-0.849184891335276
57,0.6604666259150234
58,-0.6966894687052441
59,-0.6942146067371215
60,-0.6732901513737609
61,-0.8848940144235244
62,-0.4680319014988405
63,-0.804073926257912
64,-0.6528727365260542
65,0.9055773852274901
66,0.800274560802897
67,-0.06585576658880508
68,-0.8095278746188042
69,-0.16455567215573702
70,-0.9782051410873591
71,0.2593223378338744
72,-0.8159434300786692
73,0.8773766722006222
74,0.2539310772174706
75,0.8302772330464182
76,0.08867867428895461
77,0.47859885552778847
78,-0.40169695544614215
79,-0.6602508298455284
80,0.18653783593964823
81,0.065354729745103
82,-0.334254935825759
83,0.7577670879584248
84,0.29802568122773
85,-0.3986913810632985
86,0.8700967122017049
87,0.536049775976376
88,0.46945315958530975
89,0.8165151991962184
90,-0.9215708785364607
91,-0.34143187398403385
92,0.8985387406022068
93,0.8565933267786944
94,0.4344311325266728
95,-0.5324753651925193
96,0.14746623029076308
97,-0.17941632062310386
98,0.5598870983209616
99,0.22531869968703527
