,0
0,-0.8323957483977175
1,-1.0386209078142636
2,0.638944305117894
3,1.4064532438487127
4,-1.3243799196840986
5,1.4238872304393415
6,1.121336733748962
7,0.5283628479636775
8,-0.5819925082819835
9,-1.3597036473505233
10,1.1799965134425072
11,-1.176938859309332
12,-0.9281381890026539
13,-0.43392348371033973
14,-1.58515613739144
15,-1.1340113605899906
16,1.0022350818320582
17,-0.8846107433583413
18,-0.6596210174240702
19,-1.0278125174574657
20,-0.9461988972595557
21,-1.229266159415862
22,1.0315644906442598
23,-1.2467704775160897
24,1.0648789294687524
25,1.4502149656800696
26,1.0453440537525078
27,1.0324981774784936
28,-0.880462374709781
29,0.8058799757730313
30,0.7786792724054905
31,0.8325757043141875
32,1.2095632686028917
33,0.4419758752601064
34,1.0202769845671629
35,-1.055693829168548
36,-0.8633821131734872
37,-0.9104101478660891
38,-1.0242102799210868
39,1.0282061452979865
40,0.41057701900057353
41,0.7815208432345548
42,-0.8938085653617276
43,1.1491587344831866
44,-1.047859403541011
45,1.3150094043242615
46,1.5370097552062703
47,0.16311245201660984
48,-1.0171354682360623
49,-1.472196594949531
50,-0.9281639336219265
51,-0.5086993620886964
52,1.174011738141704
53,-1.1539194757899278
54,0.7873240948860936
55,1.275330144716285
56,-0.4762973600331515
57,0.33052519895023824
58,-1.2298068126176476
59,0.7264427788076944
60,-0.588833673866537
61,-0.6867592195454797
62,-1.11764838764093
63,1.2524689569351852
64,0.9492725820442682
65,-1.2752287254602674
66,0.600464587061609
67,-0.9262787900661428
68,-1.0767797848515754
69,-0.9431417478297953
70,1.2765342361847614
71,-0.9425955582091402
72,-1.2864741982365533
73,-0.09935906865767674
74,-0.995747947403036
75,1.4525255099234715
76,1.4926776481415627
77,-1.2814816722865952
78,-0.7073482304136114
79,0.37199525610881934
80,-1.0866543530956956
81,0.3633512561441825
82,-0.9224353771861816
83,-1.4656397516677133
84,0.36522187951080953
85,-1.3314211575989081
86,0.9607633413504515
87,1.0315212037341808
88,0.5376571868185946
89,-1.0005757709077416
90,0.965888300319014
91,-0.7798224314228347
92,-1.2052537119600295
93,0.8484348202077407
94,-0.8280641415758627
95,1.592783111392941
96,0.5885998072659229
97,-0.9434028001701764
98,-1.0152456815942652
99,-1.4034778149505704
100,-0.9325184638311702
101,-1.3227545924061048
102,1.246719328254633
103,1.0208467601536815
104,1.2037587141260957
105,1.1856701788011765
106,-1.5561632708934332
107,1.2284463633224347
108,0.9225314056888312
109,-1.0322587680823816
110,-1.3571567590980318
111,0.4908493335767905
112,-0.7608781672105077
113,-0.6985127422253582
114,-1.2045624868155067
115,-0.8544199281256668
116,-1.362234789361269
117,1.1952896607962895
118,0.7848696981453505
119,0.8867537384624395
120,-1.1556533082768197
121,-1.0856990374119064
122,-1.3222802319085796
123,-1.523562996042637
124,0.9450655451607077
125,0.5407839246115074
126,1.3530572975506554
127,0.9695099077108391
128,0.8359133140108279
129,0.9303536190206305
