,0
0,-1.5944204890785565
1,-0.48181349633317494
2,-0.19055718643389247
3,-2.5974927257410427
4,0.22151840420248614
5,2.6896237636931266
6,-6.960650832218285
7,-1.920173593134347
8,1.1869532944763361
9,-12.927349909680224
10,-0.7318125996239346
11,1.6858718301392155
12,-1.8320364746162712
13,-1.114499487919154
14,-4.536650300434865
15,-4.142774107362796
16,2.5568978359081767
17,-0.3709168763283567
18,-0.8693176201849125
19,1.713732827164162
20,-3.557891464683367
21,-2.0579804361950154
22,0.28878566095923003
23,-1.0758708652281892
24,-13.52626294869484
25,-2.3800408496812477
26,-2.8556964192057936
27,-4.577956044312643
28,-0.8174223201682733
29,1.1986887442499903
30,-5.800636016669982
31,0.7397927434770687
32,2.4395307229135677
33,1.8718651953658076
34,1.5181879300960273
35,-7.7100699456272395
36,-1.1702164220088707
37,-5.220768779590721
38,1.4852171224909558
39,2.0670665639726935
40,0.14392158326101356
41,-1.8257883942851747
42,-0.27297732278912246
43,-2.2878563612487737
44,-0.3557653093946571
45,-2.6575109590023693
46,0.2196191645638587
47,-2.096917881274987
48,0.6035672870672026
49,-1.8737803650975704
50,-3.339643232514299
51,1.9671479713890005
52,-0.3641365991679733
53,2.659127030608122
54,-13.71073200460242
55,-6.6913574932759365
56,-3.80152990079415
57,-1.5122411204934791
58,0.060281165636378815
59,-0.23387838408946832
60,-1.7905672676919995
61,-1.3301486153037696
62,1.2022063766162252
63,-7.175804135198357
64,0.6751334764620246
65,-2.7661817796896084
66,-2.913166877594548
67,1.116671780498926
68,-0.6034124904345045
69,-0.2752418013374233
70,1.2854228148100935
71,-11.528259995936226
72,-5.465934215675107
73,-1.6349400738416533
74,-3.379969376665533
75,-3.320987854514907
76,-0.22609244957187238
77,0.7267633761123519
78,-2.027258802754022
79,2.863596963510262
80,0.37068987331413433
81,-4.601284926978901
82,-1.9445175183970391
83,0.12435062538724545
84,1.116883691811441
85,-2.365348476976249
86,-11.68388609131872
87,3.0251039509140347
88,-0.41773712725713136
89,0.015336024774556794
90,-0.20209443603862143
91,-2.5084695396830803
92,-3.119309497799991
93,2.999008582924892
94,-2.4474446781817383
95,1.4754065209650027
96,-0.2846011501610785
97,1.502591121524243
98,-10.02231156957598
99,0.01942794858403408
100,1.2579337077645727
101,-5.255117804292831
102,-3.3044541841139345
103,-5.145943258104454
104,0.05284731040218877
105,-3.822688838382519
106,-2.5998466416829857
107,-2.666994016673815
108,-1.4813272142039458
109,1.148136892929112
110,-2.895463918122767
111,0.2716728122826023
112,-1.628132461934512
113,-2.0718583445982923
114,-4.443030230074678
115,-4.401608855395734
116,-0.5083187653705333
117,-1.3147467905198835
118,-6.735018092210792
