,0
0,0.18281231527940933
1,0.448845789319832
2,0.9127545527078444
3,0.08637350967411894
4,-1.1151881884321122
5,0.5229495162083243
6,-0.8959618741830894
7,-0.27031037032932564
8,0.5916809366172038
9,-0.22376098500435204
10,0.5939064173037509
11,0.785559407962939
12,0.5024997172866723
13,0.6111370461896206
14,-0.9140028805656604
15,0.5143554863525683
16,0.3567954178702595
17,-1.007708978922414
18,0.6452115445431219
19,-0.024905995755228928
20,0.2053992456729771
21,-0.9442187104717575
22,-0.505859263368853
23,0.267436714016736
24,0.2846295265682553
25,1.2007899101981314
26,0.8007756506852048
27,-0.48669094342858377
28,-0.7629328569344903
29,-0.5069357684936866
30,0.618849617327734
31,1.2770302159032687
32,0.2184132578796746
33,0.3836607042608755
34,-0.8532053640447905
35,0.7835333538335458
36,0.32216820881181285
37,-0.795909102257427
38,-0.5946972267282072
39,-0.3040548902696698
40,-0.4760311686220292
41,-0.6818160985244582
42,0.09599392564095752
43,0.2256336742801114
44,-0.44677876313802467
45,0.5532111649036979
46,0.7729849118055192
47,-0.09865773569599
48,-0.31539243299041364
49,0.3151866277857494
50,0.7071738847475211
51,-0.2925083785611374
52,-1.0804977518349843
53,-0.024790914457287386
54,-0.4845978197847407
55,-0.5944395060535618
56,-0.08625964561893958
57,0.1467126150732539
58,-0.6457441854839758
59,0.5969614618202304
60,-0.9445722703675397
61,0.5552649086022583
62,0.38341034389649714
63,-0.4967666492176364
64,0.6863638679959291
65,0.5142012561095158
66,-0.47621916855081936
67,0.37318142096298057
68,0.5802650802209268
69,-0.5268265832187007
70,0.36905616387599743
71,0.3833723971404879
72,-0.9427679832376222
73,0.5236532570162804
74,0.2529835336709851
75,0.6987423066653745
76,-0.3586950147869702
77,0.34922523470652533
78,0.1604944830868214
79,0.18346818188395045
80,0.5208940252056746
81,-0.561148078257414
82,-0.406280119821624
83,0.36922899290435557
84,0.10267812620088615
85,0.32217501812489224
86,-0.16732074385368834
87,-0.38068347717975304
88,-0.4526521157750507
89,-0.39431867174857865
90,0.023882995894593
91,-0.6279585998122992
92,-0.127976363128681
93,0.9326719579680665
94,0.2776031760794293
95,0.4318056615484319
96,0.4502847532637288
97,-0.9898747528353073
98,-1.1441294037560872
99,1.1986097684140935
