,0
0,-9.103400994881657e-05
1,-1.2880978319849374
2,-0.24543060229535452
3,-0.24197681894878106
4,-1.039261310332802
5,2.1535663490558523
6,-0.21685563549390519
7,-1.4399022507672952
8,2.713099055836274
9,-0.26437381267640175
10,-0.10768517500573149
11,1.0003515554162055
12,0.3123134782346316
13,-0.45128466618699004
14,-0.2431634281818451
15,1.1158969323295
16,-0.18969850800621518
17,-1.2440328184064253
18,1.7741242983359822
19,0.6387876471684343
20,-0.25202503843655527
21,0.5072579998557627
22,1.0395519707021903
23,-0.7196157992592426
24,-0.18900379407473997
25,-1.2245317511928495
26,-0.4823395987664735
27,-0.14320307054937306
28,0.17682626224691758
29,-0.853411806473257
30,0.32364608479565693
31,-0.985716015569324
32,-0.806153605155381
33,-0.2853359059151992
34,-0.4706843404705023
35,0.47139061516430386
36,-1.2084194327068203
37,-0.20466560146241425
38,0.8662081404705052
39,-0.045228415700339746
40,-0.7629002985357743
41,0.9208595796957132
42,-2.1417426570537783
43,0.784586680857858
44,-1.267599282593343
45,-0.4955520428254208
46,-0.10791883618212694
47,0.4386285599409667
48,1.023235270154611
49,-0.3624505017104106
50,0.11401596742740494
51,1.387199218469093
52,-0.7740830843264196
53,0.14822428420907596
54,0.3796727527257645
55,1.3262411467892767
56,0.865674462778455
57,2.9008810735251656
58,-0.5425752503653083
59,1.0480802426689078
60,-0.34778132621282887
61,-0.40904253824647
62,1.513122514121159
63,-1.8875555642092197
64,-0.22873676184521013
65,1.3761750706264229
66,0.3910949635817057
67,1.5348325975699264
68,-1.022193322477648
69,0.31818698672881024
70,0.9854282566704475
71,-0.6776759025803353
72,-0.008865322346123812
73,-0.17209029014502533
74,0.7455986381502727
75,-0.5051328663833665
76,-1.6478402040701952
77,-2.741275998445583
78,-0.17338329173599476
79,-1.2945414619120201
80,-0.9140622107783011
81,-0.2998929410444719
82,-0.290713211817122
83,0.02196132141617512
84,-1.2118361663935482
85,1.2074366410882966
86,1.2925412794164481
87,-0.3027046084727882
88,-0.5609050971829905
89,-1.2776016323671695
90,1.491039876282207
91,-0.947600381557622
92,-0.2717063577539926
93,-0.11841407195738009
94,0.9736334035026982
95,-0.5766127716853721
96,1.2182162085141943
97,0.03198342778946003
98,-1.2459872441982955
99,0.18409500415369878
100,-0.7283231842938613
101,-0.7313667123903288
102,-0.25797592993673446
103,-0.9239512985900425
104,0.7443022920097682
105,-0.37492320251298605
106,0.8347118825959249
107,-1.2028849099153265
108,-0.35256321477094504
109,0.5724304222356238
110,0.6583591267076452
111,-2.8513669757415117
112,-0.1239037057085023
113,0.4337912926740961
114,-0.8709191847174907
115,0.3328774657848838
116,-0.3313019173796056
117,-2.2132988791683483
118,-0.25784253807087026
119,0.07113816509498659
120,-0.6293089825556002
121,-0.12162097095426237
122,-0.26763223921246587
123,-0.06961338432612356
124,1.9085524230603794
125,-0.07116622434382457
126,0.04463567998596841
127,-1.0380034384428312
128,-1.6669225298533599
129,0.36650316079534856
130,-1.6470412262317315
131,-1.7186717227904766
132,0.1762243392148501
133,-0.9022159860118585
134,-1.184044626859256
135,0.4231337103126775
136,0.6374912181644119
137,0.33683538985516526
138,-0.7598726601139482
139,0.7386632448718617
140,-1.4222833004921074
141,0.6369554722084307
142,1.4982789648579378
143,-0.38903295629290985
144,-0.9468312826406765
145,0.7167253710386774
146,-1.1907393708780587
147,1.038221940438281
148,-0.1966943952380017
149,1.3078147913751212
150,1.4650267499760494
151,1.1031614594599137
152,0.017010928028138892
153,-0.5134180500399634
154,2.1836517201680596
155,-1.4077332118358241
156,0.10315205926502184
157,-0.7198630712413447
158,0.6679825214420824
159,1.130013596262767
160,-0.1290212768345918
161,-1.328370843460298
162,0.8812999091684678
163,-0.7817874739672082
164,1.7209866292522404
165,0.8477496681795312
166,0.14214336798336474
167,0.5335999615869784
168,0.7487750003053383
169,-0.1781316237339164
170,-0.5978865164138373
171,0.06537018304283752
172,0.25998797261897905
173,-0.37850560279259093
174,-0.18304434505631242
175,-0.11970521670635616
176,-0.5809319557608116
177,0.28739558479995037
178,-1.6236064312212184
179,-0.849335630286356
180,1.2931704253441558
181,-0.4159269021689005
182,0.9208970372049101
183,0.922107501749065
184,0.6629807474902245
185,0.8906040621931401
186,1.6161165007874694
187,0.6179242086556096
188,1.0430019704999387
189,-0.0928420942206228
190,-1.0605200899111755
191,-0.9615116612002184
192,0.5203496265039704
193,-1.4478912578068284
194,1.0552383954707207
195,-0.9298056883551895
196,-0.16832399069734202
197,-0.3949580020636788
198,0.15364084480586548
199,-0.6037453525953885
200,-0.1631667872670561
201,1.0871827593353773
202,1.0757838851141317
203,1.6140218874161267
204,0.36307469654453356
205,0.24797216813349995
206,0.20732438246472326
207,-0.12790553947815964
208,1.0018690040541112
209,-0.09262856025730794
210,-0.3037046253584945
211,-0.7209710863428249
212,-1.1150508558580243
213,-0.06689584959376535
214,1.3652674619401406
215,-2.311491445958021
216,-1.6784823101851882
217,0.8345334653194472
218,-0.9644116145579946
219,0.12956050344649878
220,0.5979959589231307
221,-0.24920480297390776
222,0.29522589598675597
223,-0.8770904612519446
224,1.319264855679577
225,-0.4058374381100634
226,-1.6399947234381997
227,1.2841850028888588
228,-0.4341809870430966
229,-0.49421670093796743
230,-0.1303132440651299
231,-0.26036555610213535
232,-0.8066284455147409
233,-0.1738782735269006
234,0.17825675078926387
235,-0.9240203363991791
236,-0.18561882293042395
237,0.16203142778392776
238,-1.7743168435557128
239,-0.3580183104571318
240,0.909993503839021
241,1.1207568617802084
242,0.6129715646312003
243,0.5416571221911505
244,0.7782069079143593
245,0.8765703319020774
246,0.6266074582844658
247,0.4567729894319019
248,0.5896916107381659
249,-0.017572443795896165
250,1.0304316681408312
251,1.1587948609035703
252,0.3511824531742836
253,0.13952716925802397
254,1.4724891827867828
255,-0.18507744815384208
256,0.2842843034244423
257,1.8127082324435015
258,-0.6434552035244849
259,-0.02128953291138943
260,-0.058061827099055725
261,-0.869462177721295
262,-0.40651119958042903
263,-0.3304695113068981
264,-0.961503905748527
265,1.8834951303498617
266,0.9478060568165835
267,0.6704441004911489
268,1.9726152151002374
269,1.0799483848362266
270,0.8340131262666759
271,-0.5224609421391379
272,-1.4844938471275833
273,0.6985421084945977
274,1.625234146650212
275,-0.9103844825029666
276,-0.5969350848636326
277,1.274946919437361
278,-0.29430434402745975
279,-1.081808576485034
280,-1.1127688655560626
281,1.3755692646546482
282,0.09212752626150138
283,-1.1962439401356486
284,1.5347090290841252
285,0.014592734604714386
286,0.7261125993553952
287,0.39528299650201393
288,0.5955759702314527
289,-0.6387998895339891
290,0.1428807542601307
291,1.248231651801294
292,0.8174808802332749
293,-0.5441265099210348
294,0.9856369043608785
295,-0.8545838902050102
296,1.4130887932774925
297,-1.170499886484344
298,1.1148136073584574
299,0.2472649202559657
300,-0.5341353606205272
301,-0.4248334787748938
302,0.9996938308557425
303,0.7515787011099647
304,1.0457929971666928
305,-1.246097504567695
306,1.3176421954758804
307,-0.9380461616997846
308,1.3671897394628076
309,-0.7653100658630914
310,1.0968149541845147
311,0.04043819444933936
312,0.9376438138494726
313,0.3693359831646846
314,0.521634065648224
315,-0.08078460511375836
316,-0.22647607344588547
317,0.5010915887083838
318,-0.4589027540665061
319,0.8373804267147492
320,-0.833548221811324
321,1.225788412923606
322,0.44287531521277157
323,0.19642116509103955
324,-0.0022611200234303143
325,1.5039942893688398
326,-0.3640972615201471
327,-1.566736401770198
328,0.012542953312511356
329,-0.6307127897227753
330,-0.9042989989470837
331,-0.6940891117006857
332,1.9032493065575575
333,-0.2650208686977328
334,0.4102209142285762
335,-1.1459427817113128
336,0.05609677711204485
337,0.02814979490217033
338,-0.3218992404809825
339,-0.34875076748087386
340,0.7787273235982947
341,-0.35730742894713746
342,-0.7978719212355068
343,-0.22753714935867544
344,0.026853539125633503
345,-1.6570404606403768
346,0.7581459551721039
347,0.3351629961994824
348,1.7729352819743147
349,-2.134614532142976
350,2.346622877403978
351,2.1973398620165763
352,-1.6135189746907554
353,-0.8650300134496494
354,1.1310518429032148
355,2.322835164471219
356,-0.3455452258419368
357,-0.9135001936436314
358,-0.651483626574888
359,0.37730745225112894
360,-1.896187993360594
361,0.418913453881859
362,0.32766325983193034
363,0.9091262042365552
364,-0.0326394871172776
365,0.24357280068314005
366,-1.035739701713165
367,0.4755225849658412
368,0.06570297066030281
369,0.3179125935965421
370,-0.6929169668896554
371,-0.8873437583386758
372,-0.2953885429547885
373,2.5174681505630447
374,0.9559535449929579
375,1.1645081669504593
376,-1.0177543399587696
377,-2.0811173076997913
378,-0.5047752079797998
379,-0.6334335119676872
380,-1.1557483058551803
381,-0.20095464989565834
382,-0.5606455128798752
383,1.050018030866443
384,-0.5769239518465951
385,0.27280235530943603
386,1.2829645065471906
387,-1.2906687562771346
388,0.3617961753548457
389,-1.055269020196301
390,0.9185425167723306
391,-0.7239864905858503
392,1.1559923188642698
393,-1.2410236803742163
394,-0.1769543869396706
395,-0.8694173680599218
396,0.5814804413632333
397,-1.02563511666218
398,-1.9606015694670946
399,-0.26812659154513924
400,0.6540028098940103
401,0.15203299179357235
402,0.05831517966896464
403,0.8668368733812989
404,-0.5296210181301436
405,1.2031989729631856
406,1.2913840888131443
407,-1.2756543246791072
408,-0.3724580721470331
409,-0.816167309594738
410,1.3574464196555964
411,0.09672189137641997
412,0.6969020154381654
413,-1.0047731979738765
414,-0.7452054535749002
415,0.17928535106678545
416,-0.09569865240996295
417,-0.5223137699704462
418,0.4090425563829181
419,0.2741554947257085
420,-0.915384445281908
421,-0.8494253677339091
422,0.004736056394938135
423,-1.5165772644233073
424,0.2746830964192686
425,-1.0586580546598863
426,-1.4962883703365586
427,0.07194340418466771
428,-1.942370977185499
429,-0.9196556530934882
430,-0.965172474372934
431,-1.3884273009775312
432,1.2391713486767166
433,-0.7759213015999163
434,-0.31375408033648033
435,1.0674381776920363
436,1.5631104721341222
437,2.443648952715806
438,0.06788973414377282
439,0.969133321507426
440,0.5008965453391496
441,-0.3246790509523573
442,-0.9943494746052993
443,-0.8011869494603359
444,-0.9315759008348269
445,-0.10392592789832071
446,-0.5227442834483658
447,0.9314252694877851
448,-1.2141700638054984
449,0.3658389152395606
450,0.929447707269832
451,0.9436372647257022
452,-2.1413717984388008
453,1.6596164004345675
454,0.9642730278180806
455,0.01857333638208394
456,1.264499702049359
457,-1.00527137546416
458,-1.7566407225099803
459,0.16445741980899417
460,1.4186436442464736
461,-1.7356016421470901
462,-0.6546112123771358
463,-0.22579708662900774
464,1.42876979304286
465,-0.44988873100485327
466,-0.09601227526163036
467,0.6667095237430934
468,0.1185900093415795
469,-1.0170291219031098
470,2.8994614507172236
471,-1.4999552954327684
472,-0.7210233810853529
473,-1.6830885053837914
474,-0.3091441448046015
475,-1.8748061803976144
476,-0.7494800851809553
477,-0.7960910957322787
478,-0.44092574571906307
479,-0.7383086889532378
480,-0.06112477470438275
481,-0.9493848775849528
482,0.7085994568252704
483,0.23208225639941493
484,1.201570684813746
485,-1.192369949548766
486,-0.2714464055508267
487,-0.04090017787868299
488,-0.821227534264031
489,1.0118706252495697
490,-0.8783303218393685
491,1.3117517600264545
492,2.3390336809175967
493,-0.6806128520030447
494,-0.5357807294049923
495,-0.7809817429831617
496,-0.5968523773739369
497,1.0660794255894377
498,1.4304604656735815
499,0.12190979245515776
500,-0.439383866953242
501,-0.43885366679116716
502,-0.31367805239358854
503,-0.18066990861366292
504,-0.4470367886147158
505,0.24997529786960634
506,0.3253081089550573
507,0.6165959507402516
508,-2.142092504624048
509,0.06148741112533613
510,-0.9023706932750903
511,-0.39745220696742756
512,-0.041664355473843014
513,1.3201500911926234
514,0.6484846995272631
515,0.676648825495083
516,0.05201231989893998
517,0.6353220339537893
518,0.4706292467323794
519,0.051047136703074834
520,1.1514065718051778
521,1.8144031944195833
522,0.48321337303570905
523,0.7578223426873273
524,-0.23929121937306627
525,1.0280963553211389
526,0.19804824964589604
527,-0.12109657463282146
528,0.20031838545020028
529,-0.4141971577014678
530,0.140683198706406
531,0.2063186776093855
532,-0.25897549735390324
533,-2.446166099276244
534,2.0735452499299285
535,0.6744089195318188
536,0.3460333413790523
537,0.30869835617436225
538,-0.6965035328088791
539,-1.9572299973070277
540,0.09058179430818263
541,-0.3323040891529379
542,0.4508390923475915
543,0.07060697025473914
544,1.3790394231724254
545,-0.2581932875077074
546,0.18072274220300927
547,0.07206486767029294
548,-0.31085174413128774
549,0.6958261309864661
550,-0.38875429273635437
551,-1.6736426138994704
552,-0.17168687608121952
553,0.7778576471768041
554,1.028433776945692
555,-0.22049362253175375
556,0.39756207921565817
557,1.171184951687772
558,0.12149875837063608
559,-0.03173930916559062
560,0.7567433208048966
561,0.5174835509019012
562,-0.9694302697102147
563,-1.1102529214846881
564,-1.2492454331613305
565,0.8650107454296537
566,0.5353539832082703
567,1.108375552311627
568,0.4205512781819499
569,-0.3058799126737118
570,0.7713520393909681
571,-0.7913475035647417
572,0.7334332914312192
573,-0.18615940547148527
574,0.9631137776101338
575,-0.2323355001314642
576,-2.4519781310520603
